week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Baltimore,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Houston,Philadelphia,Cleveland,New Orleans,Seattle,Atlanta,-4.332261723578501
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,LA Rams,Pittsburgh,Chicago,Minnesota,Cleveland,Carolina,Philadelphia,New Orleans,Atlanta,Houston,-4.332292687196162
Philadelphia,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Kansas City,Seattle,New Orleans,-4.332350100445281
Baltimore,Kansas City,Dallas,LA Chargers,New England,New Orleans,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,Philadelphia,Seattle,Atlanta,-4.332369202175379
Seattle,Baltimore,Dallas,LA Chargers,Philadelphia,New England,NY Giants,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Green Bay,Kansas City,Atlanta,Houston,-4.332390474246848
Seattle,Baltimore,Dallas,Pittsburgh,New England,LA Rams,Green Bay,New Orleans,Buffalo,LA Chargers,San Francisco,Chicago,Kansas City,Houston,Philadelphia,Carolina,Cleveland,-4.332428436013781
Baltimore,New England,Dallas,Pittsburgh,Philadelphia,Atlanta,Green Bay,LA Rams,Seattle,Chicago,San Francisco,Cleveland,Kansas City,Houston,New Orleans,LA Chargers,Buffalo,-4.332431256242552
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,New Orleans,Philadelphia,Atlanta,-4.33245496903538
Philadelphia,Baltimore,Minnesota,LA Chargers,New England,LA Rams,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,New Orleans,Carolina,Seattle,Dallas,-4.332491631159879
Baltimore,Kansas City,Dallas,LA Chargers,New Orleans,New England,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,Philadelphia,Seattle,Atlanta,-4.332532482134593
Baltimore,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Philadelphia,LA Rams,Cleveland,New Orleans,Seattle,Houston,-4.332538961251812
Seattle,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,Carolina,LA Rams,Houston,-4.332625289110021
Seattle,New England,Dallas,LA Chargers,Philadelphia,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Tennessee,New Orleans,LA Rams,Houston,-4.332664713461374
Baltimore,New England,Dallas,LA Chargers,Philadelphia,Atlanta,Green Bay,LA Rams,Kansas City,Chicago,San Francisco,Cleveland,Carolina,Pittsburgh,New Orleans,Seattle,Houston,-4.332702785821939
Seattle,New England,Dallas,LA Chargers,Kansas City,Baltimore,Buffalo,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Green Bay,Philadelphia,Atlanta,Houston,-4.332714217396691
Seattle,Baltimore,Minnesota,LA Chargers,Kansas City,New England,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,LA Rams,Philadelphia,Houston,Cleveland,Atlanta,Dallas,-4.332729724319545
Baltimore,New England,Dallas,LA Chargers,New Orleans,Atlanta,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,Kansas City,Seattle,Jacksonville,-4.332736173092094
Baltimore,New England,Dallas,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Seattle,Chicago,San Francisco,Cleveland,Carolina,Pittsburgh,Philadelphia,Atlanta,Houston,-4.332743988778585
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,Minnesota,Cleveland,Carolina,Philadelphia,Kansas City,Houston,Atlanta,-4.332759332635712
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Kansas City,Tennessee,Cleveland,Atlanta,Philadelphia,-4.3328019755224805
Philadelphia,New England,Dallas,LA Chargers,Kansas City,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Tennessee,LA Rams,Cleveland,New Orleans,Seattle,Houston,-4.332841292527731
Seattle,New England,Dallas,LA Chargers,Kansas City,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,New Orleans,Philadelphia,Houston,-4.332851020919732
Seattle,Kansas City,Dallas,LA Chargers,Philadelphia,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,New Orleans,New England,Atlanta,Houston,-4.332867030750063
Seattle,Baltimore,Dallas,LA Chargers,New Orleans,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,New England,Miami,Philadelphia,-4.332919408675862
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Kansas City,Philadelphia,Carolina,Atlanta,Cleveland,-4.332961262517818
Baltimore,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,Seattle,Denver,-4.332964972578454
Baltimore,New England,Minnesota,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,Houston,Carolina,Seattle,Dallas,-4.332983414782685
Baltimore,New England,Dallas,Pittsburgh,LA Chargers,LA Rams,Green Bay,New Orleans,Kansas City,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,Seattle,Atlanta,-4.333006566340006
Baltimore,New England,Minnesota,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,Seattle,Denver,-4.333171442766563
Seattle,New England,Dallas,LA Chargers,Kansas City,Baltimore,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,New Orleans,Houston,Denver,-4.33318265839613
Baltimore,Kansas City,Minnesota,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,LA Rams,Seattle,Dallas,-4.333184752564085
Seattle,Baltimore,Dallas,LA Chargers,New England,New Orleans,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Kansas City,Philadelphia,Atlanta,-4.333192754161515
Baltimore,New England,Dallas,LA Chargers,Kansas City,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,Seattle,New Orleans,-4.33322916941206
Seattle,New England,Minnesota,LA Chargers,Kansas City,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Baltimore,Philadelphia,Dallas,-4.333256737338765
Philadelphia,Baltimore,Dallas,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Cleveland,New England,Seattle,Atlanta,-4.333256760645546
Baltimore,New England,Minnesota,LA Chargers,Philadelphia,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,LA Rams,Seattle,Dallas,-4.333260883244144
Seattle,New England,Minnesota,LA Chargers,Philadelphia,Baltimore,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,New Orleans,Kansas City,Carolina,Dallas,-4.333262323159742
Philadelphia,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Tennessee,Carolina,Cleveland,New Orleans,Seattle,Houston,-4.333281670853988
Baltimore,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Seattle,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Pittsburgh,LA Rams,Houston,-4.333296443057895
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,New Orleans,Carolina,Atlanta,-4.333399104950751
Seattle,Baltimore,Philadelphia,LA Chargers,Kansas City,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,New England,Carolina,Dallas,-4.333612905699601
Baltimore,New England,Dallas,LA Chargers,Kansas City,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,Minnesota,New Orleans,Seattle,Houston,-4.33362154671576
Seattle,Kansas City,Minnesota,LA Chargers,New England,Baltimore,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,New Orleans,Miami,Dallas,-4.333688199269156
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Minnesota,Philadelphia,Atlanta,Houston,-4.333707209412997
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Philadelphia,Cleveland,New England,Denver,-4.333709735364421
Seattle,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,New Orleans,LA Rams,Buffalo,-4.333716732133545
Philadelphia,Baltimore,Dallas,LA Chargers,Kansas City,New England,Buffalo,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Green Bay,New Orleans,Seattle,Houston,-4.333744283405434
Philadelphia,Kansas City,Minnesota,LA Chargers,New England,LA Rams,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,New Orleans,Baltimore,Seattle,Dallas,-4.333764424879401
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,LA Rams,New Orleans,Atlanta,Houston,-4.333810228445071
Philadelphia,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,New Orleans,Seattle,Denver,-4.333852334777943
Seattle,Kansas City,Dallas,LA Chargers,Philadelphia,Baltimore,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,New England,Atlanta,Houston,-4.333893759588819
Seattle,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Baltimore,LA Rams,Houston,-4.333898082829544
Seattle,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,New Orleans,LA Rams,Denver,-4.333903350689443
Baltimore,New England,Minnesota,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Seattle,Chicago,San Francisco,Cleveland,Philadelphia,Houston,Pittsburgh,Atlanta,Dallas,-4.3339522432475635
Seattle,Baltimore,Dallas,LA Chargers,New Orleans,New England,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,LA Rams,Philadelphia,Houston,Atlanta,-4.333974376486948
Seattle,Baltimore,Minnesota,LA Chargers,Philadelphia,New England,Green Bay,New Orleans,Kansas City,Chicago,San Francisco,Cleveland,LA Rams,Houston,Pittsburgh,Atlanta,Dallas,-4.333996702988156
Seattle,New England,Dallas,LA Chargers,Philadelphia,Baltimore,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,New Orleans,Kansas City,LA Rams,Atlanta,-4.334048389505617
Baltimore,Kansas City,Dallas,LA Chargers,Philadelphia,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Cleveland,New England,Seattle,Atlanta,-4.3340730087119885
Baltimore,Kansas City,Dallas,LA Chargers,Philadelphia,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Tennessee,Carolina,Cleveland,New Orleans,Seattle,Houston,-4.334097918920431
Baltimore,New England,Dallas,LA Chargers,Philadelphia,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Kansas City,Seattle,Jacksonville,-4.334162969266701
Seattle,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Philadelphia,Baltimore,Atlanta,Cleveland,-4.3342340562373405
Baltimore,New England,Dallas,LA Chargers,Kansas City,Atlanta,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,New Orleans,Seattle,Jacksonville,-4.334293828857685
Baltimore,New England,Dallas,LA Chargers,New Orleans,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Kansas City,Seattle,Jacksonville,-4.334295613987318
Philadelphia,Baltimore,Minnesota,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,LA Rams,Carolina,Seattle,Dallas,-4.334299484412492
Seattle,Baltimore,Dallas,LA Chargers,Philadelphia,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Tennessee,Kansas City,Cleveland,New Orleans,Atlanta,Houston,-4.334395593437436
Baltimore,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,Tennessee,New Orleans,Seattle,Houston,-4.334442736395431
Baltimore,New England,Dallas,LA Chargers,Philadelphia,LA Rams,Green Bay,Minnesota,Seattle,Chicago,San Francisco,Cleveland,Kansas City,Pittsburgh,New Orleans,Atlanta,Houston,-4.334447599044517
Seattle,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,New Orleans,Houston,Jacksonville,-4.334448347546558
Seattle,Baltimore,Dallas,LA Chargers,Philadelphia,New England,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Cleveland,Kansas City,LA Rams,Atlanta,-4.33446318521408
Seattle,New England,Dallas,LA Chargers,New Orleans,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Kansas City,Philadelphia,Atlanta,-4.3344750966896965
Seattle,Baltimore,Dallas,LA Chargers,New England,New Orleans,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,LA Rams,Kansas City,Atlanta,Houston,-4.334548013571205
Seattle,New England,Minnesota,LA Chargers,Kansas City,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,Houston,Baltimore,Atlanta,Dallas,-4.334553883019213
Baltimore,Kansas City,Dallas,LA Chargers,Philadelphia,New England,Buffalo,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Green Bay,New Orleans,Seattle,Houston,-4.334560531471877
Baltimore,New England,Dallas,LA Chargers,Kansas City,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Philadelphia,Carolina,Cleveland,New Orleans,Seattle,Houston,-4.334604653396661
Seattle,Baltimore,Dallas,LA Chargers,New Orleans,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,Carolina,New England,Houston,-4.334629033745981
Seattle,Kansas City,Dallas,LA Chargers,New England,Baltimore,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,New Orleans,Philadelphia,Atlanta,-4.334745376791806
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Kansas City,Houston,Jacksonville,-4.33474760852514
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Philadelphia,New Orleans,Miami,Houston,-4.334791198504517
Baltimore,Kansas City,Dallas,LA Chargers,New England,New Orleans,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,Philadelphia,Seattle,Atlanta,-4.334827923026319
Philadelphia,Baltimore,Dallas,LA Chargers,Kansas City,New Orleans,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,New England,Seattle,Atlanta,-4.33488800141342
Seattle,Baltimore,Dallas,LA Chargers,New Orleans,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Kansas City,Philadelphia,Atlanta,-4.334915475015953
Detroit,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,Philadelphia,Seattle,Denver,-4.334981494503447
Baltimore,New England,Dallas,Pittsburgh,Kansas City,Atlanta,Green Bay,New Orleans,Seattle,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,Carolina,LA Chargers,Houston,-4.335009779053393
Seattle,Baltimore,Minnesota,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,Kansas City,NY Giants,Dallas,-4.335015573291353
Baltimore,New England,Dallas,LA Chargers,Kansas City,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,LA Rams,Denver,-4.335016191930641
Seattle,New England,Carolina,LA Chargers,Philadelphia,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,Baltimore,LA Rams,Dallas,-4.3350533646962335
Seattle,New England,Philadelphia,LA Chargers,New Orleans,Atlanta,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,Baltimore,LA Rams,Dallas,-4.335089829062215
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,New Orleans,New England,Buffalo,-4.335118672662737
Seattle,Baltimore,Dallas,Kansas City,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,Carolina,LA Chargers,Houston,-4.335132827074704
Philadelphia,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Minnesota,Kansas City,Seattle,Atlanta,-4.335178763594905
Baltimore,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Buffalo,Chicago,San Francisco,Cleveland,Philadelphia,Pittsburgh,New Orleans,Seattle,Houston,-4.335194647216417
Baltimore,New England,Dallas,LA Chargers,Philadelphia,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Kansas City,Seattle,New Orleans,-4.335232040656573
Seattle,Kansas City,Minnesota,LA Chargers,New England,Baltimore,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,New Orleans,Miami,Dallas,-4.33524764016438
Seattle,Baltimore,Minnesota,LA Chargers,Philadelphia,New England,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Kansas City,Miami,Dallas,-4.33528509366791
Seattle,New England,Minnesota,LA Chargers,Philadelphia,Baltimore,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,New Orleans,Miami,Dallas,-4.335323770844439
Seattle,Baltimore,Minnesota,LA Chargers,Kansas City,New England,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,New Orleans,Miami,Dallas,-4.335415953258895
Seattle,Baltimore,Minnesota,LA Chargers,New Orleans,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Kansas City,Miami,Dallas,-4.335417738388528
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Kansas City,Atlanta,New Orleans,-4.33545358449352
Baltimore,Kansas City,Dallas,LA Chargers,New Orleans,New England,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Houston,LA Rams,Cleveland,Philadelphia,Seattle,Atlanta,-4.335498332424207
Philadelphia,Kansas City,Minnesota,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,LA Rams,Baltimore,Seattle,Dallas,-4.335572278132015
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Cleveland,Kansas City,Philadelphia,Atlanta,-4.335579675139805
Baltimore,New England,Dallas,LA Chargers,Chicago,LA Rams,Green Bay,New Orleans,Pittsburgh,Indianapolis,San Francisco,Cleveland,Kansas City,Houston,Philadelphia,Seattle,Denver,-4.335653935516838
Baltimore,Kansas City,Dallas,LA Chargers,Philadelphia,New Orleans,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,New England,Seattle,Atlanta,-4.335704249479863
Baltimore,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Philadelphia,Seattle,Denver,-4.335720002367096
Seattle,Baltimore,Minnesota,LA Chargers,New England,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,New Orleans,Carolina,Dallas,-4.335747196055493
Philadelphia,Baltimore,Minnesota,LA Chargers,New Orleans,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,Carolina,Seattle,Dallas,-4.335820010164398
Seattle,New England,Dallas,LA Chargers,New Orleans,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Philadelphia,LA Rams,Kansas City,Atlanta,Houston,-4.335830356099387
Baltimore,New England,Dallas,LA Chargers,Kansas City,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,New Orleans,Seattle,Jacksonville,-4.335853269752909
Seattle,New England,Dallas,LA Chargers,Kansas City,Baltimore,Green Bay,LA Rams,Pittsburgh,Chicago,Minnesota,Cleveland,Carolina,Philadelphia,New Orleans,Atlanta,Houston,-4.335870470616069
Philadelphia,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Seattle,Chicago,San Francisco,Cleveland,Carolina,Pittsburgh,Kansas City,Atlanta,Houston,-4.33588308155797
Seattle,Kansas City,Dallas,LA Chargers,New England,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,New Orleans,Carolina,Houston,-4.335888031600191
Seattle,Kansas City,Dallas,LA Chargers,New Orleans,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Philadelphia,Baltimore,New England,Houston,-4.335901827465503
Baltimore,Kansas City,Dallas,LA Chargers,New England,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Houston,LA Rams,Philadelphia,Carolina,Seattle,Cleveland,-4.33590343326561
Seattle,New England,Dallas,LA Chargers,Philadelphia,Baltimore,NY Giants,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Green Bay,Kansas City,Atlanta,Houston,-4.335968257666755
Baltimore,Kansas City,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Houston,Carolina,Philadelphia,New Orleans,Seattle,Atlanta,-4.335993034191238
Seattle,Baltimore,Philadelphia,LA Chargers,New England,Atlanta,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,LA Rams,New Orleans,Carolina,Dallas,-4.335999630407214
Philadelphia,Baltimore,Minnesota,LA Chargers,New England,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,New Orleans,Seattle,Denver,-4.336011274567368
Seattle,Baltimore,Dallas,LA Chargers,New England,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Houston,Philadelphia,Atlanta,Denver,-4.336017676884102
Seattle,New England,Dallas,LA Chargers,Kansas City,Baltimore,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,New Orleans,Philadelphia,Atlanta,-4.336032752455287
Seattle,Baltimore,Dallas,LA Chargers,New Orleans,New England,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Philadelphia,Kansas City,Carolina,Houston,-4.336058129824339
Baltimore,New England,Dallas,LA Chargers,Philadelphia,LA Rams,Green Bay,Houston,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Minnesota,New Orleans,Seattle,Atlanta,-4.336202001932392
Baltimore,New England,Dallas,LA Chargers,Philadelphia,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Tennessee,Carolina,Cleveland,Kansas City,Seattle,Atlanta,-4.336267161083337
Seattle,Baltimore,Dallas,LA Chargers,New England,New Orleans,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,LA Rams,Philadelphia,Houston,Atlanta,-4.336269817378673
Seattle,New England,Minnesota,LA Chargers,Kansas City,Baltimore,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,LA Rams,Philadelphia,Houston,Cleveland,Atlanta,Dallas,-4.336307507739452
Baltimore,New England,Dallas,LA Chargers,New Orleans,LA Rams,Green Bay,Minnesota,Pittsburgh,Chicago,San Francisco,Cleveland,Kansas City,Tennessee,Philadelphia,Seattle,Atlanta,-4.336309481160663
Philadelphia,Baltimore,Minnesota,LA Chargers,New England,LA Rams,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Kansas City,Seattle,Denver,-4.33631053554595
Philadelphia,Baltimore,Dallas,LA Chargers,New England,Atlanta,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,Kansas City,Seattle,New Orleans,-4.336368262191445
Seattle,Kansas City,Dallas,LA Chargers,New England,Baltimore,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Atlanta,Carolina,Philadelphia,Cleveland,LA Rams,Houston,-4.336401138846777
Baltimore,New England,Minnesota,LA Chargers,Kansas City,Atlanta,Green Bay,New Orleans,Pittsburgh,Chicago,San Francisco,Cleveland,LA Rams,Houston,Philadelphia,Seattle,Denver,-4.33641128803136
Seattle,Baltimore,Dallas,LA Chargers,Kansas City,New England,Green Bay,LA Rams,Pittsburgh,Chicago,San Francisco,Cleveland,Carolina,Houston,New Orleans,Philadelphia,Atlanta,-4.3364731307815445
