week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Tennessee,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.975425987150819
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,New England,Tampa Bay,Buffalo,-3.975600169782237
Indianapolis,Tennessee,New England,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9757448310505197
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Tennessee,Cleveland,New England,-3.9757604517750424
Indianapolis,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9758533686037305
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Minnesota,Pittsburgh,Seattle,LA Rams,Tampa Bay,Dallas,-3.975885378531293
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,Pittsburgh,LA Chargers,Buffalo,-3.975969386446125
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,Tampa Bay,Dallas,Minnesota,Seattle,Green Bay,Cleveland,New England,-3.97598689482859
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,LA Chargers,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9761351132914036
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,Buffalo,-3.976163015579905
Buffalo,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.976213154232386
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Tampa Bay,Kansas City,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9763885942081263
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Tampa Bay,Indianapolis,-3.9765155317343024
Indianapolis,Tennessee,Philadelphia,Baltimore,Dallas,New England,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Minnesota,Pittsburgh,San Francisco,LA Rams,Tampa Bay,Buffalo,-3.97655086176364
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.976647400852146
Philadelphia,Tampa Bay,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Tennessee,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,New England,-3.9766499949330067
New England,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.976666224431578
New England,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Tennessee,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.976744255461146
Las Vegas,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.976783796673016
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Cleveland,Kansas City,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9768366295305295
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Tampa Bay,Kansas City,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Indianapolis,Cleveland,Buffalo,-3.9768627975335153
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,LA Rams,Tampa Bay,Indianapolis,-3.976896819126042
Buffalo,Pittsburgh,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.976982357415786
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Tampa Bay,Buffalo,-3.9770027790898848
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,Tennessee,New Orleans,Kansas City,Arizona,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.9770758845810064
Pittsburgh,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Indianapolis,Cleveland,Buffalo,-3.977121604177534
Indianapolis,Buffalo,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.977147448158242
Pittsburgh,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Buffalo,Tampa Bay,New England,-3.977147982721453
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Tampa Bay,-3.9773722227973387
Las Vegas,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,New England,Tampa Bay,Buffalo,-3.9774682953168283
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Minnesota,Pittsburgh,Dallas,LA Rams,Tampa Bay,Buffalo,-3.9774821494395414
Philadelphia,Tennessee,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Pittsburgh,Tampa Bay,Dallas,Minnesota,Seattle,Green Bay,LA Chargers,Buffalo,-3.977567733112756
LA Chargers,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9776891276739526
Indianapolis,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.977703121780176
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Pittsburgh,Cleveland,Buffalo,-3.9777120738735814
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Tampa Bay,Kansas City,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9777974063213124
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Kansas City,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.977804100764813
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Minnesota,Green Bay,Tampa Bay,Dallas,Pittsburgh,Seattle,LA Rams,Cleveland,New England,-3.9778385333699844
Indianapolis,Pittsburgh,Philadelphia,Baltimore,San Francisco,Tennessee,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9778450877644063
Buffalo,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Tennessee,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Cleveland,Indianapolis,-3.9778910458578323
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Indianapolis,-3.9779690556496994
Pittsburgh,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.978056212965331
Buffalo,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.978062907408832
Buffalo,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Tennessee,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,Indianapolis,-3.9780738610526485
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Minnesota,Green Bay,LA Chargers,Dallas,Pittsburgh,Seattle,LA Rams,Tampa Bay,Indianapolis,-3.9783671702756966
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9784563030052826
Las Vegas,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9786335498494614
New England,Tennessee,Pittsburgh,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9787785985340873
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Minnesota,Green Bay,LA Chargers,Dallas,Pittsburgh,Seattle,LA Rams,Tampa Bay,Buffalo,-3.97885441763128
Pittsburgh,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,New England,LA Chargers,Buffalo,-3.9789275432955367
New England,Tampa Bay,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Tennessee,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Indianapolis,-3.9789505595240953
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Tampa Bay,Pittsburgh,Dallas,Minnesota,Seattle,Green Bay,LA Chargers,New England,-3.9793016197826505
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Tampa Bay,Pittsburgh,Dallas,Minnesota,Seattle,Green Bay,Cleveland,Buffalo,-3.9793958803107894
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Pittsburgh,Cleveland,Buffalo,-3.9794864501918017
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Tampa Bay,LA Chargers,Dallas,Minnesota,Tennessee,Green Bay,Cleveland,New England,-3.9795000919795744
Philadelphia,Tennessee,Indianapolis,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Tampa Bay,Buffalo,-3.97951797338345
Philadelphia,Tennessee,San Francisco,Baltimore,Dallas,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Minnesota,Pittsburgh,Seattle,LA Rams,Tampa Bay,New England,-3.979666358443484
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Houston,New England,-3.9797174255223884
Pittsburgh,Tennessee,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9798953023692283
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Cleveland,Tampa Bay,New England,-3.979921699163282
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Minnesota,Green Bay,LA Chargers,Dallas,Seattle,Tennessee,LA Rams,Tampa Bay,New England,-3.979937447949769
Buffalo,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.979962426578949
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Indianapolis,-3.9801368093570697
Kansas City,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Arizona,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Cleveland,New England,-3.9803482478561514
Indianapolis,Tennessee,Cleveland,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.980396673198708
New England,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.98041549677814
Kansas City,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,New England,-3.9805310630509676
Buffalo,Tennessee,Philadelphia,Baltimore,Dallas,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Minnesota,Pittsburgh,San Francisco,LA Rams,Tampa Bay,New England,-3.9806599197388577
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Tampa Bay,Pittsburgh,Dallas,Minnesota,Seattle,Green Bay,LA Chargers,Indianapolis,-3.980725485902292
Pittsburgh,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Indianapolis,Tampa Bay,Buffalo,-3.9808708765240963
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Minnesota,Seattle,Dallas,New England,Tampa Bay,Buffalo,-3.980884728987604
Indianapolis,Tennessee,Philadelphia,Baltimore,Dallas,San Francisco,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Minnesota,Pittsburgh,Seattle,New England,Tampa Bay,Buffalo,-3.98090032220976
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,Pittsburgh,Cleveland,Buffalo,-3.980908930170914
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Cleveland,Kansas City,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.980945687505747
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,Tennessee,LA Chargers,Buffalo,-3.9812114100002622
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9812841388645213
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.9812979194769516
Pittsburgh,Cleveland,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Tennessee,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9813876759302915
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Cleveland,Kansas City,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9813987577049383
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Houston,New England,-3.9814918018406087
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Atlanta,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Cleveland,Indianapolis,-3.9816021843737386
Pittsburgh,Tennessee,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9816696786874486
Pittsburgh,Tennessee,Cleveland,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9818054853118934
Buffalo,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,New England,-3.9818121797553943
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Pittsburgh,Cleveland,New England,-3.9818211318488
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Indianapolis,-3.98191118567529
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Tampa Bay,-3.9819343509717484
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,New England,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9819935689775283
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,Tampa Bay,Dallas,Minnesota,Seattle,Green Bay,LA Chargers,New England,-3.9822202909971174
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,Tampa Bay,Dallas,Minnesota,Seattle,Green Bay,Cleveland,Buffalo,-3.982314551525257
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Minnesota,Tampa Bay,LA Chargers,Dallas,Pittsburgh,Seattle,Green Bay,Cleveland,Indianapolis,-3.9823943092488707
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,LA Chargers,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.9824627699880706
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,New England,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.9825180934425557
New England,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.982540810929053
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,Tampa Bay,Dallas,Minnesota,Tennessee,LA Rams,LA Chargers,New England,-3.982601578388858
Pittsburgh,Tampa Bay,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,LA Rams,Houston,New England,-3.982914281819721
Philadelphia,Tennessee,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Pittsburgh,Tampa Bay,Buffalo,-3.98295359835282
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.983072295795172
Pittsburgh,Tampa Bay,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,LA Rams,Cleveland,Buffalo,-3.983092158666561
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Kansas City,New England,-3.9831579710677483
Indianapolis,Tampa Bay,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,New England,Cleveland,Buffalo,-3.983207201729608
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Las Vegas,New England,-3.983209608633457
New England,Pittsburgh,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Buffalo,-3.983310014112454
Buffalo,Tampa Bay,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,LA Rams,Cleveland,Indianapolis,-3.9833336656544023
Las Vegas,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Pittsburgh,LA Chargers,Dallas,Minnesota,Seattle,New England,Tampa Bay,Buffalo,-3.983342881814304
Indianapolis,San Francisco,Philadelphia,Baltimore,Dallas,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Minnesota,Pittsburgh,Tennessee,LA Rams,Tampa Bay,Buffalo,-3.983461676777285
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,Pittsburgh,Cleveland,New England,-3.9835955081670202
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,LA Chargers,Green Bay,Tampa Bay,Dallas,Minnesota,Seattle,LA Rams,Cleveland,New England,-3.9836392181805125
Buffalo,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Pittsburgh,Tampa Bay,Dallas,Minnesota,Seattle,Green Bay,LA Chargers,Indianapolis,-3.983644157116759
Pittsburgh,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Atlanta,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Buffalo,Cleveland,New England,-3.9836849150888067
Pittsburgh,Tennessee,Philadelphia,Baltimore,Dallas,Indianapolis,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Minnesota,Seattle,San Francisco,LA Rams,Tampa Bay,New England,-3.9838310708422995
Philadelphia,Tennessee,New England,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Tampa Bay,LA Chargers,Dallas,Minnesota,Seattle,Green Bay,Cleveland,Buffalo,-3.983872548714622
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Pittsburgh,Seattle,Minnesota,Tampa Bay,New England,-3.984026016732427
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Kansas City,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,New England,-3.9840374969333405
Philadelphia,Tennessee,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Minnesota,Green Bay,Tampa Bay,Dallas,Pittsburgh,Seattle,LA Rams,LA Chargers,New England,-3.9840719295385125
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Kansas City,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.98413175746148
New England,Tennessee,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Minnesota,Green Bay,Tampa Bay,Dallas,Pittsburgh,Seattle,LA Rams,Cleveland,Buffalo,-3.9841661900666514
Pittsburgh,Buffalo,Philadelphia,Baltimore,San Francisco,Indianapolis,New Orleans,Tampa Bay,Kansas City,Green Bay,LA Chargers,Dallas,Minnesota,Tennessee,LA Rams,Cleveland,New England,-3.9842359691302645
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Tampa Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.98424005414753
Philadelphia,Tennessee,Pittsburgh,Baltimore,San Francisco,New England,New Orleans,Kansas City,Arizona,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Tampa Bay,Indianapolis,-3.984284935501399
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,Pittsburgh,New Orleans,Kansas City,New England,Green Bay,LA Chargers,Dallas,Minnesota,Seattle,LA Rams,Cleveland,Buffalo,-3.984292469760776
Philadelphia,Tampa Bay,Cleveland,Baltimore,San Francisco,Indianapolis,New Orleans,Kansas City,Arizona,Green Bay,Pittsburgh,Dallas,Minnesota,Seattle,LA Rams,LA Chargers,New England,-3.9842963035773598
Indianapolis,Tennessee,Philadelphia,Baltimore,San Francisco,New England,New Orleans,Kansas City,Atlanta,Green Bay,LA Chargers,Dallas,Pittsburgh,Seattle,LA Rams,Tampa Bay,Buffalo,-3.984352595079189
