week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,New Orleans,LA Chargers,Kansas City,Minnesota,Carolina,-4.377211764619426
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Detroit,Cleveland,Atlanta,Miami,Dallas,Pittsburgh,New Orleans,LA Chargers,Kansas City,Minnesota,Denver,-4.377222779053785
Washington,San Francisco,Dallas,New Orleans,Philadelphia,Buffalo,Seattle,Detroit,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,Jacksonville,Denver,-4.377223381549582
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Carolina,-4.377225798871808
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Dallas,Cleveland,Atlanta,Miami,Detroit,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Denver,-4.377236813306166
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,Minnesota,Denver,-4.3772641237109795
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,Detroit,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.37726547656315
Washington,Buffalo,Baltimore,LA Chargers,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Detroit,Pittsburgh,Atlanta,New Orleans,Kansas City,Jacksonville,Denver,-4.377268698878059
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,Kansas City,NY Jets,New Orleans,Denver,-4.377273941081249
Washington,San Francisco,Jacksonville,Philadelphia,Cincinnati,Detroit,Seattle,Buffalo,Cleveland,Dallas,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.377278138235122
Baltimore,Buffalo,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Miami,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,Green Bay,Kansas City,New Orleans,NY Jets,-4.377306465603483
Baltimore,NY Giants,Philadelphia,San Francisco,Detroit,Buffalo,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.377326449458831
Baltimore,Buffalo,Dallas,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Jacksonville,Pittsburgh,Atlanta,Kansas City,NY Jets,New Orleans,Carolina,-4.377347425162258
Washington,Buffalo,Philadelphia,New Orleans,Cincinnati,Miami,Seattle,Dallas,Cleveland,Atlanta,San Francisco,Detroit,Pittsburgh,Baltimore,LA Chargers,Kansas City,NY Giants,Denver,-4.377349355633623
Atlanta,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Carolina,-4.377367160920297
Washington,Buffalo,Jacksonville,LA Chargers,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,Green Bay,NY Jets,New Orleans,Carolina,-4.377367706600276
Washington,Buffalo,Jacksonville,San Francisco,Philadelphia,Kansas City,Seattle,Dallas,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.377387505688182
Baltimore,Buffalo,Jacksonville,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Giants,Kansas City,NY Jets,New Orleans,Denver,-4.377389869015851
Baltimore,Buffalo,Cincinnati,Jacksonville,Philadelphia,Miami,Seattle,Detroit,Cleveland,Dallas,San Francisco,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.37739903250169
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Detroit,Cleveland,Dallas,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.377408345523014
Washington,Buffalo,Dallas,San Francisco,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,NY Giants,Carolina,-4.377409218520778
Washington,Buffalo,Dallas,Philadelphia,Cincinnati,Miami,Seattle,Detroit,Cleveland,Atlanta,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,Jacksonville,Denver,-4.377413621162227
Washington,Buffalo,Baltimore,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,Philadelphia,Indianapolis,-4.377441057038812
Baltimore,Chicago,Dallas,San Francisco,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.377442381195924
Washington,Buffalo,Kansas City,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Indianapolis,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.377446913633686
Baltimore,NY Giants,Dallas,San Francisco,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,NY Jets,LA Chargers,Philadelphia,New Orleans,Carolina,-4.377493344483901
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Detroit,Seattle,Miami,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.377497192342704
Washington,Buffalo,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Detroit,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Baltimore,-4.377518932274333
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Indianapolis,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.3775668255714315
Baltimore,San Francisco,Jacksonville,Philadelphia,Cincinnati,Buffalo,Seattle,Detroit,Cleveland,Dallas,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.377572838593839
Baltimore,Buffalo,Philadelphia,Jacksonville,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Giants,LA Chargers,NY Jets,New Orleans,Denver,-4.377609541451538
Baltimore,NY Giants,Dallas,San Francisco,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.377614216951369
Baltimore,Buffalo,Dallas,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Jacksonville,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,Carolina,-4.3776252375027
Washington,Buffalo,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Atlanta,Green Bay,NY Jets,New Orleans,Denver,-4.377636407731835
Washington,Buffalo,Baltimore,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Jets,Atlanta,Kansas City,New Orleans,Jacksonville,-4.377638763018572
Baltimore,Buffalo,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Indianapolis,Pittsburgh,Atlanta,Green Bay,Kansas City,New Orleans,NY Jets,-4.377648139704638
Washington,San Francisco,Cincinnati,Philadelphia,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Atlanta,Miami,Dallas,Kansas City,Baltimore,LA Chargers,NY Jets,New Orleans,Carolina,-4.377653855296812
Washington,San Francisco,Baltimore,Philadelphia,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,New Orleans,LA Chargers,Kansas City,NY Giants,Carolina,-4.377656510636361
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Minnesota,LA Chargers,Atlanta,New Orleans,NY Jets,-4.377707287145681
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Indianapolis,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Detroit,-4.377707418522046
Baltimore,Buffalo,Jacksonville,San Francisco,Philadelphia,Detroit,Seattle,Dallas,Pittsburgh,Cincinnati,Miami,Kansas City,Cleveland,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.37772045812343
Baltimore,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,New Orleans,LA Chargers,NY Jets,Minnesota,Denver,-4.377732790034752
Jacksonville,Buffalo,Baltimore,San Francisco,Philadelphia,Kansas City,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.377733227337306
Washington,San Francisco,Philadelphia,New Orleans,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Baltimore,-4.377740331972424
Washington,San Francisco,Baltimore,New Orleans,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Denver,-4.377740992747757
Baltimore,Buffalo,Dallas,San Francisco,Detroit,Jacksonville,Seattle,Philadelphia,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Chicago,New Orleans,Carolina,-4.377744369041655
Washington,San Francisco,Dallas,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Chicago,New Orleans,NY Jets,-4.377762392319524
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,NY Jets,Miami,Kansas City,Pittsburgh,Cincinnati,LA Chargers,Atlanta,New Orleans,Carolina,-4.377772260826248
Baltimore,NY Giants,Dallas,San Francisco,Detroit,Buffalo,Seattle,Philadelphia,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.377780541630476
Baltimore,Denver,Jacksonville,San Francisco,Philadelphia,Buffalo,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Detroit,-4.377788134987521
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,Minnesota,Carolina,-4.3778215423192695
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,NY Giants,Denver,-4.377838510797435
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Kansas City,Seattle,Detroit,Cleveland,Chicago,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.377844316066304
Baltimore,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Chicago,Miami,Kansas City,Pittsburgh,Cincinnati,LA Chargers,NY Jets,New Orleans,Denver,-4.377868037045099
Washington,Buffalo,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,Atlanta,Jacksonville,New Orleans,Carolina,-4.377874459474197
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Indianapolis,Pittsburgh,New Orleans,LA Chargers,Kansas City,NY Giants,Denver,-4.3778928335364276
Baltimore,San Francisco,Dallas,Philadelphia,Cincinnati,Miami,Seattle,Detroit,Cleveland,Buffalo,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.377895405484085
Washington,San Francisco,Kansas City,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Baltimore,LA Chargers,Chicago,New Orleans,Denver,-4.37791664145965
Washington,San Francisco,Cincinnati,Philadelphia,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Atlanta,Miami,Dallas,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.3779422106119155
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Chicago,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.377944780381296
Washington,San Francisco,Jacksonville,Philadelphia,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Baltimore,-4.3779664534989795
Baltimore,Buffalo,Cincinnati,San Francisco,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Atlanta,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Denver,-4.3779987675960506
Baltimore,Buffalo,Dallas,Jacksonville,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,Chicago,New Orleans,Carolina,-4.378017100477991
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,NY Jets,Jacksonville,Dallas,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.378040380403591
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Dallas,Kansas City,Atlanta,LA Chargers,Chicago,New Orleans,Denver,-4.378057999280001
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Detroit,Seattle,Dallas,Cleveland,Cincinnati,Miami,Jacksonville,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.3780751317657955
Baltimore,Buffalo,Jacksonville,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Atlanta,Philadelphia,NY Jets,New Orleans,Denver,-4.378099151458338
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Chicago,Jacksonville,Kansas City,Pittsburgh,Cincinnati,LA Chargers,NY Jets,New Orleans,Denver,-4.378101346292472
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Atlanta,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.378141347787006
Washington,San Francisco,Baltimore,New Orleans,Philadelphia,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Denver,-4.378164817036214
Washington,Buffalo,Jacksonville,San Francisco,Philadelphia,Detroit,Seattle,Dallas,Cleveland,Cincinnati,Miami,Indianapolis,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.378165500481346
Baltimore,San Francisco,Dallas,New Orleans,Philadelphia,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,Jacksonville,Denver,-4.37816665046304
Baltimore,San Francisco,Jacksonville,Philadelphia,Detroit,Buffalo,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,Chicago,New Orleans,Carolina,-4.378166924461985
Baltimore,San Francisco,Kansas City,Jacksonville,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.37817046080359
Baltimore,San Francisco,Dallas,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,New Orleans,LA Chargers,NY Jets,NY Giants,Denver,-4.378177536051687
Washington,Buffalo,Philadelphia,LA Chargers,Cincinnati,Miami,Seattle,Detroit,Cleveland,Atlanta,San Francisco,Dallas,Pittsburgh,Baltimore,Kansas City,Jacksonville,New Orleans,Denver,-4.378180210883141
Washington,Buffalo,Philadelphia,New Orleans,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,San Francisco,NY Jets,-4.378201620213938
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,Green Bay,NY Jets,New Orleans,Denver,-4.378204013476697
Baltimore,Chicago,Philadelphia,San Francisco,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.378232660966762
Baltimore,NY Giants,Philadelphia,San Francisco,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Jacksonville,New Orleans,Carolina,-4.378238555897205
Baltimore,LA Chargers,Philadelphia,New Orleans,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,Green Bay,Kansas City,Jacksonville,Denver,-4.378239076109012
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Chicago,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.378241193294925
Baltimore,Buffalo,Dallas,LA Chargers,Detroit,Miami,Seattle,Philadelphia,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,NY Jets,San Francisco,Atlanta,New Orleans,Carolina,-4.378245867606333
Baltimore,Denver,Philadelphia,San Francisco,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,New Orleans,LA Chargers,Kansas City,NY Giants,Carolina,-4.378259740559264
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Indianapolis,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.378262690732315
Washington,San Francisco,Baltimore,Philadelphia,Detroit,New Orleans,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,Carolina,-4.378266288336204
Baltimore,LA Chargers,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,NY Jets,Kansas City,Atlanta,New Orleans,Denver,-4.378270560320915
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Miami,Seattle,Detroit,Cleveland,Pittsburgh,Jacksonville,Dallas,Kansas City,Atlanta,LA Chargers,NY Jets,New Orleans,Baltimore,-4.378279246899604
Baltimore,Denver,Jacksonville,San Francisco,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Kansas City,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.378281988882111
Baltimore,San Francisco,Dallas,Detroit,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.378286680311625
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.378306267329905
Baltimore,San Francisco,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,Kansas City,Chicago,New Orleans,Denver,-4.37831375188287
Washington,Buffalo,Philadelphia,San Francisco,Miami,Detroit,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.378317664159747
Washington,Buffalo,Dallas,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,NY Giants,NY Jets,-4.378320073457819
Baltimore,Buffalo,Dallas,Philadelphia,Atlanta,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,Jacksonville,New Orleans,Carolina,-4.378326759751738
Washington,Buffalo,Kansas City,San Francisco,Detroit,Jacksonville,Seattle,Philadelphia,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.378342573359398
Washington,NY Giants,Dallas,San Francisco,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,Philadelphia,New Orleans,-4.378346469647299
Washington,Buffalo,Dallas,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,New Orleans,NY Jets,Jacksonville,Denver,-4.37834832693176
Baltimore,Buffalo,San Francisco,Philadelphia,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.378353056133148
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,NY Giants,Denver,-4.378361780270488
Washington,Buffalo,Dallas,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,Jacksonville,Baltimore,-4.378370662894057
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Kansas City,Seattle,Dallas,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Jacksonville,-4.37838919551087
Washington,San Francisco,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Kansas City,Baltimore,Atlanta,NY Jets,New Orleans,Denver,-4.378390605090548
Baltimore,Buffalo,Jacksonville,Dallas,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Indianapolis,Kansas City,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.37842473451482
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Detroit,Seattle,Dallas,Cleveland,Chicago,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.378437965090453
Washington,Buffalo,Kansas City,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Baltimore,LA Chargers,Atlanta,NY Giants,Denver,-4.378474322597945
Baltimore,San Francisco,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,Tennessee,Kansas City,New Orleans,NY Jets,-4.3784812517053044
Baltimore,NY Giants,Philadelphia,San Francisco,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,Jacksonville,Denver,-4.3784904852708175
Washington,Buffalo,Jacksonville,New Orleans,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Detroit,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Baltimore,-4.378508491742249
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,New Orleans,NY Giants,Dallas,-4.378512223555165
Washington,Buffalo,Baltimore,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,New Orleans,LA Chargers,Atlanta,Jacksonville,Carolina,-4.378520150805366
Baltimore,Buffalo,Cincinnati,LA Chargers,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Dallas,Miami,Kansas City,Pittsburgh,Atlanta,San Francisco,NY Jets,New Orleans,Carolina,-4.378538219501812
Baltimore,Buffalo,Jacksonville,Philadelphia,Cincinnati,Miami,Seattle,Dallas,Cleveland,Pittsburgh,San Francisco,Detroit,Kansas City,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.378539082795225
Washington,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,Denver,New Orleans,Carolina,-4.3785475571402825
Baltimore,Buffalo,Dallas,Philadelphia,Cincinnati,Miami,Seattle,Detroit,Cleveland,Atlanta,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,New Orleans,Jacksonville,Denver,-4.378551060571566
Baltimore,San Francisco,Dallas,LA Chargers,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Detroit,Pittsburgh,NY Jets,Kansas City,Atlanta,New Orleans,Carolina,-4.37855524200093
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Detroit,Seattle,Dallas,Cleveland,Atlanta,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Jacksonville,New Orleans,Carolina,-4.378558939620848
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Atlanta,Jacksonville,Dallas,Pittsburgh,Cincinnati,LA Chargers,NY Jets,New Orleans,Carolina,-4.378568368423046
Washington,Buffalo,Jacksonville,San Francisco,Philadelphia,Kansas City,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Baltimore,LA Chargers,New Orleans,NY Giants,Denver,-4.378575098361671
Baltimore,Buffalo,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Miami,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Jets,Kansas City,Atlanta,New Orleans,Denver,-4.378577238822609
