week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Detroit,Indianapolis,-4.243491715384427
New Orleans,Indianapolis,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.243500989319277
New Orleans,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Washington,Tennessee,Baltimore,San Francisco,-4.243563392108795
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Indianapolis,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Green Bay,Buffalo,New Orleans,Tennessee,Baltimore,Minnesota,-4.243667661070957
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Seattle,Indianapolis,-4.243693291031566
Indianapolis,Denver,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Minnesota,Baltimore,San Francisco,-4.243953397666186
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Tennessee,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,New Orleans,Kansas City,Baltimore,San Francisco,-4.244013452148473
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Carolina,Baltimore,Miami,Minnesota,Buffalo,Kansas City,Tennessee,Seattle,Indianapolis,-4.244341820149188
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Green Bay,Buffalo,New Orleans,Carolina,Baltimore,Minnesota,-4.244502298514998
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,Green Bay,Dallas,Kansas City,Tennessee,Baltimore,Minnesota,-4.244542212390925
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,Denver,Miami,Minnesota,Tennessee,New Orleans,Carolina,Baltimore,San Francisco,-4.244611986623171
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Indianapolis,Minnesota,Tennessee,Denver,Carolina,Baltimore,San Francisco,-4.244627641932072
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Washington,Green Bay,-4.244636008980322
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,Denver,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.244637336936846
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Baltimore,San Francisco,-4.244654334464726
Cincinnati,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Denver,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,Green Bay,-4.244684024881229
San Francisco,LA Rams,Cincinnati,Philadelphia,Buffalo,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Indianapolis,Tampa Bay,-4.244708084316394
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Indianapolis,San Francisco,-4.244726706039649
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,Denver,Baltimore,Indianapolis,Philadelphia,-4.244781753007924
New Orleans,Green Bay,Cincinnati,LA Chargers,Tampa Bay,Indianapolis,Denver,Philadelphia,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,Kansas City,Carolina,Baltimore,San Francisco,-4.244997003936832
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Washington,Minnesota,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.245125320893371
New Orleans,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Carolina,New England,Miami,Minnesota,LA Rams,Kansas City,Baltimore,Indianapolis,San Francisco,-4.245199282489567
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Cincinnati,New Orleans,Tennessee,Baltimore,San Francisco,-4.2453209800254
Denver,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Green Bay,Indianapolis,-4.245359366930294
New Orleans,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Indianapolis,Las Vegas,Philadelphia,Buffalo,Kansas City,New England,Miami,Green Bay,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.2454345380352425
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Dallas,Tennessee,Baltimore,San Francisco,-4.245762054019507
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,San Francisco,Indianapolis,-4.245784063654383
New Orleans,Indianapolis,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,LA Rams,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.245881084425853
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Tennessee,Baltimore,San Francisco,-4.245985520559728
San Francisco,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Kansas City,LA Rams,New England,Indianapolis,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,Miami,-4.246180106472574
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Indianapolis,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Seattle,Green Bay,-4.246277902110778
Baltimore,Green Bay,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,LA Chargers,LA Rams,New England,Miami,Minnesota,Buffalo,Kansas City,Tennessee,Seattle,Indianapolis,-4.246325243742365
Indianapolis,Denver,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Tennessee,Baltimore,San Francisco,-4.246499190007875
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Seattle,Indianapolis,-4.246528167238191
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Indianapolis,Buffalo,-4.246585574935477
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Indianapolis,Denver,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Philadelphia,Green Bay,-4.246633152198408
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Tennessee,Indianapolis,-4.246677372818047
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Kansas City,Indianapolis,-4.246688450991896
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Kansas City,Carolina,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Detroit,Indianapolis,-4.2468086339450775
Cincinnati,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.246843693801471
Tennessee,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.246865651313381
San Francisco,Denver,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,LA Rams,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,Kansas City,-4.247095971047239
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Indianapolis,-4.247127770082106
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Green Bay,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Buffalo,Baltimore,Tennessee,-4.247239230250026
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Green Bay,Tennessee,Denver,Carolina,Baltimore,San Francisco,-4.247518764717033
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,Denver,Miami,Minnesota,Dallas,New Orleans,Carolina,Baltimore,San Francisco,-4.24753404550213
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Indianapolis,Minnesota,Dallas,Denver,Carolina,Baltimore,San Francisco,-4.247549700811032
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,NY Giants,Miami,Minnesota,Dallas,New Orleans,Tennessee,Baltimore,San Francisco,-4.247608976304094
San Francisco,LA Rams,Cincinnati,Philadelphia,Buffalo,Green Bay,Denver,Tennessee,LA Chargers,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,Tampa Bay,-4.247630143195354
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,San Francisco,-4.247648764918608
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Indianapolis,Philadelphia,-4.2477038118868835
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Detroit,Indianapolis,-4.247801229881607
Baltimore,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Seattle,Indianapolis,-4.247803848427693
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Seattle,Indianapolis,-4.247803848427693
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Philadelphia,New England,Miami,Minnesota,Dallas,Kansas City,Carolina,Baltimore,San Francisco,-4.247890013951032
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Tennessee,Baltimore,San Francisco,-4.248011290046814
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Philadelphia,Carolina,Baltimore,San Francisco,-4.248151442209269
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Philadelphia,Buffalo,Carolina,New England,Miami,Green Bay,Dallas,Kansas City,Tennessee,Baltimore,Minnesota,-4.248166850462
Denver,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.24818022165464
Indianapolis,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,LA Chargers,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Tennessee,Baltimore,San Francisco,-4.248212776338314
Indianapolis,LA Rams,Buffalo,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,LA Chargers,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Tennessee,Baltimore,San Francisco,-4.248228690747997
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Seattle,Green Bay,-4.248298598010479
Baltimore,San Francisco,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,LA Rams,New England,Miami,Minnesota,Buffalo,Kansas City,Tennessee,Seattle,Indianapolis,-4.248383410595386
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Washington,Indianapolis,-4.24839429621063
Indianapolis,Denver,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Tennessee,Baltimore,Minnesota,-4.248466997381838
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Carolina,Baltimore,San Francisco,-4.248583416689667
Indianapolis,Denver,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,LA Rams,-4.248591917535592
San Francisco,Denver,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.248608767003343
Tennessee,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,Green Bay,-4.248769177848821
Indianapolis,Denver,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Philadelphia,Buffalo,Kansas City,New England,Miami,LA Rams,Dallas,New Orleans,Tennessee,Baltimore,San Francisco,-4.248879285114452
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Washington,Indianapolis,-4.24889067594314
New Orleans,Green Bay,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Philadelphia,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Indianapolis,-4.2489219407976355
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Indianapolis,Philadelphia,-4.249085229630277
Indianapolis,Green Bay,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Tennessee,Baltimore,Minnesota,-4.249309944369953
Indianapolis,Green Bay,LA Chargers,Philadelphia,Tampa Bay,LA Rams,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Tennessee,Baltimore,San Francisco,-4.249324801918245
Indianapolis,Green Bay,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,LA Rams,-4.249434864523708
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Seattle,Indianapolis,-4.24945022611715
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Seattle,Indianapolis,-4.249453731092452
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Tennessee,LA Chargers,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,Buffalo,-4.249507633814437
Indianapolis,Green Bay,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,LA Chargers,LA Rams,New England,Miami,Minnesota,Buffalo,New Orleans,Kansas City,Baltimore,Tennessee,-4.249537621807887
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Green Bay,Indianapolis,-4.249543239524427
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Indianapolis,Denver,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Philadelphia,Green Bay,-4.249555211077368
New Orleans,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Tennessee,Baltimore,San Francisco,-4.249556057510477
Indianapolis,Denver,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Minnesota,Baltimore,San Francisco,-4.2496114635202105
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Carolina,Baltimore,Tennessee,-4.249615062122031
Baltimore,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Tennessee,Indianapolis,Green Bay,-4.249707374963133
San Francisco,Indianapolis,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Tennessee,Baltimore,Minnesota,-4.2497722733155925
San Francisco,Indianapolis,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,LA Rams,-4.249897193469347
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Indianapolis,-4.250053333936369
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Carolina,Baltimore,San Francisco,-4.250081998229353
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Denver,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.250107348543028
Indianapolis,Green Bay,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,LA Rams,Dallas,Kansas City,Tennessee,Baltimore,Minnesota,-4.25018449568992
Indianapolis,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Dallas,Buffalo,Tennessee,Baltimore,San Francisco,-4.250281644271113
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,Denver,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.250295402790871
Indianapolis,Green Bay,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Tennessee,Baltimore,LA Rams,-4.250309415843675
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Washington,Tennessee,Baltimore,San Francisco,-4.250395800469467
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Green Bay,Dallas,Denver,Carolina,Baltimore,San Francisco,-4.250440823595993
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,LA Rams,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Baltimore,San Francisco,-4.250484052362097
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Tennessee,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.250598783572234
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,New Orleans,Kansas City,Baltimore,San Francisco,-4.250662774882982
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Buffalo,LA Rams,New England,Miami,Minnesota,Tennessee,Kansas City,Baltimore,Seattle,Green Bay,-4.250851273645861
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Philadelphia,Indianapolis,-4.250904821434683
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Denver,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Tennessee,Baltimore,San Francisco,-4.250936853901076
San Francisco,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,LA Rams,New England,Miami,Minnesota,Tennessee,Kansas City,Baltimore,Washington,Indianapolis,-4.250946971846011
Philadelphia,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Indianapolis,San Francisco,-4.250957483314926
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,LA Rams,Tennessee,New Orleans,Carolina,Baltimore,San Francisco,-4.250963511796242
New Orleans,San Francisco,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Indianapolis,-4.250980107650657
San Francisco,Denver,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.250988862109918
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Jacksonville,Indianapolis,-4.250998432486472
Indianapolis,San Francisco,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Tennessee,Baltimore,Minnesota,-4.251368111222974
New Orleans,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Philadelphia,Baltimore,Indianapolis,San Francisco,-4.251430575329962
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Baltimore,Indianapolis,Green Bay,-4.251440378485654
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Green Bay,Tennessee,Denver,Baltimore,Seattle,Indianapolis,-4.251443701577836
Indianapolis,San Francisco,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Baltimore,LA Rams,-4.251493031376729
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Carolina,Baltimore,San Francisco,-4.251505475568626
Indianapolis,San Francisco,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,LA Rams,New England,Miami,Minnesota,Buffalo,New Orleans,Kansas City,Baltimore,Tennessee,-4.251595788660908
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Washington,Indianapolis,-4.251824379940467
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,LA Rams,New Orleans,Tennessee,Baltimore,San Francisco,-4.25183568348837
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Las Vegas,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Carolina,Baltimore,San Francisco,-4.251889412816167
San Francisco,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Indianapolis,-4.251930612091338
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,Denver,Baltimore,Seattle,Indianapolis,-4.251986239190455
