week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Cleveland,Tampa Bay,Kansas City,Indianapolis,Pittsburgh,Tennessee,New England,LA Rams,Seattle,Miami,LA Chargers,Washington,Dallas,-4.62918461330042
San Francisco,Cleveland,Denver,Buffalo,Green Bay,Tampa Bay,New England,Kansas City,Baltimore,Pittsburgh,Tennessee,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Minnesota,-4.629210582972802
San Francisco,Green Bay,Pittsburgh,Buffalo,New England,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,Dallas,LA Rams,Tennessee,Miami,Seattle,New Orleans,Washington,-4.629212364565464
San Francisco,Green Bay,Baltimore,New Orleans,Minnesota,Tampa Bay,LA Rams,Seattle,Miami,Pittsburgh,Cleveland,New England,Kansas City,Tennessee,Buffalo,LA Chargers,Washington,Dallas,-4.629218926691341
San Francisco,Green Bay,Baltimore,Buffalo,New England,Tampa Bay,Arizona,Kansas City,Pittsburgh,Denver,Cleveland,Dallas,LA Rams,LA Chargers,Miami,Atlanta,Seattle,Minnesota,-4.6292413860905475
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Cleveland,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Tampa Bay,LA Rams,Denver,Miami,Seattle,New Orleans,Washington,-4.629301436790169
San Francisco,Green Bay,Baltimore,Buffalo,New England,LA Rams,Arizona,Kansas City,Pittsburgh,Denver,Cleveland,Tampa Bay,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Dallas,-4.629335029350915
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,Tampa Bay,Kansas City,Miami,Pittsburgh,Tennessee,New England,LA Rams,Seattle,Denver,LA Chargers,Washington,Dallas,-4.629338462839578
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,New England,LA Rams,Tennessee,Miami,Seattle,Washington,LA Chargers,-4.629353123187743
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Miami,Denver,Tennessee,New England,LA Rams,New Orleans,Cleveland,LA Chargers,Seattle,Dallas,-4.629363113187993
San Francisco,Green Bay,Pittsburgh,Buffalo,Baltimore,Tampa Bay,New England,Kansas City,Cleveland,Denver,Tennessee,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Minnesota,-4.629372277039642
Jacksonville,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,San Francisco,LA Rams,Tennessee,Denver,LA Chargers,Washington,Seattle,-4.629389294768185
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Miami,LA Rams,New Orleans,Cleveland,LA Chargers,Seattle,Dallas,-4.629392382116243
San Francisco,Green Bay,Baltimore,Buffalo,Tennessee,Tampa Bay,New England,Kansas City,Indianapolis,Denver,Cleveland,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Minnesota,-4.629400911290037
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Pittsburgh,Cleveland,New England,LA Rams,Seattle,Arizona,LA Chargers,Washington,Tennessee,-4.629424961109247
San Francisco,Green Bay,Pittsburgh,Buffalo,Tennessee,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,New England,LA Rams,LA Chargers,Miami,Seattle,Washington,Minnesota,-4.629452685930717
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,New England,LA Chargers,Seattle,Washington,-4.629467084397725
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Cleveland,Denver,Tennessee,NY Giants,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Dallas,-4.629471332417936
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Tennessee,NY Giants,LA Rams,Denver,Cleveland,Seattle,Washington,Dallas,-4.62953652456879
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Seattle,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Denver,LA Chargers,Washington,Kansas City,-4.629538277965707
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,Houston,LA Rams,Seattle,Denver,Atlanta,Washington,Tennessee,-4.629544402561364
San Francisco,Green Bay,Denver,Buffalo,Baltimore,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Tennessee,Dallas,LA Rams,New Orleans,Cleveland,LA Chargers,Seattle,Minnesota,-4.629583303924014
San Francisco,Green Bay,Denver,New Orleans,Minnesota,Tampa Bay,Baltimore,Kansas City,Buffalo,Pittsburgh,Cleveland,Miami,LA Rams,Tennessee,New England,LA Chargers,Seattle,Dallas,-4.629586236561043
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Tennessee,Green Bay,LA Rams,LA Chargers,Denver,Atlanta,Seattle,Dallas,-4.6296006535942125
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Dallas,LA Rams,Denver,Miami,Atlanta,Seattle,Washington,-4.629606597568892
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Indianapolis,Denver,Cleveland,New England,Kansas City,LA Chargers,Miami,Atlanta,Washington,Tennessee,-4.629620750915281
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Cleveland,Dallas,LA Rams,Seattle,Miami,Atlanta,Washington,Baltimore,-4.629625395986402
LA Rams,Green Bay,Pittsburgh,Buffalo,New England,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,San Francisco,Minnesota,Tennessee,Miami,Atlanta,Seattle,Dallas,-4.629635782700945
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Indianapolis,Cleveland,New England,LA Rams,Tennessee,Dallas,LA Chargers,Seattle,Washington,-4.629645004540303
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,NY Giants,LA Rams,Denver,Washington,LA Chargers,Seattle,Dallas,-4.629676302271858
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Denver,Atlanta,Seattle,Washington,-4.629729937397909
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Pittsburgh,Indianapolis,Cleveland,Miami,Kansas City,Tennessee,Denver,LA Chargers,New England,Dallas,-4.629762311089117
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Pittsburgh,Tennessee,New England,LA Rams,LA Chargers,Miami,Atlanta,Seattle,Washington,-4.629804206943091
LA Rams,Green Bay,Denver,Buffalo,New England,Tampa Bay,Baltimore,Kansas City,Indianapolis,Pittsburgh,Cleveland,San Francisco,Minnesota,Tennessee,Miami,Seattle,Washington,Dallas,-4.629807415570874
LA Rams,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Seattle,Miami,Pittsburgh,Cleveland,San Francisco,Kansas City,Tennessee,Washington,LA Chargers,New England,Dallas,-4.629830434962592
San Francisco,Green Bay,Baltimore,Buffalo,Tennessee,Tampa Bay,New England,Kansas City,Pittsburgh,Denver,Cleveland,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Washington,-4.629858021314939
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,Dallas,LA Rams,Tennessee,Miami,Seattle,Washington,New England,-4.629860247512505
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Cleveland,Pittsburgh,Tennessee,New England,LA Rams,Seattle,Miami,Atlanta,Washington,Dallas,-4.629871905996771
Jacksonville,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Denver,Cleveland,San Francisco,LA Rams,Tennessee,Washington,Atlanta,Seattle,Dallas,-4.629927391527427
San Francisco,Green Bay,Baltimore,Kansas City,Minnesota,Tampa Bay,New England,Buffalo,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Denver,Atlanta,Seattle,Washington,-4.6299430227705765
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Cleveland,New England,Kansas City,Miami,Pittsburgh,Tennessee,Tampa Bay,LA Rams,LA Chargers,Dallas,Baltimore,Seattle,Washington,-4.629966785978408
San Francisco,Green Bay,Baltimore,New Orleans,New England,Tampa Bay,LA Rams,Kansas City,Buffalo,Pittsburgh,Cleveland,Dallas,Miami,Tennessee,Denver,LA Chargers,Seattle,Minnesota,-4.629975279847744
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Denver,Cleveland,Pittsburgh,LA Rams,Tennessee,Miami,LA Chargers,Washington,Seattle,-4.630095206281414
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Cleveland,Miami,LA Rams,Tennessee,Arizona,LA Chargers,Seattle,Washington,-4.630096192346884
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Denver,Cleveland,Dallas,LA Rams,Tennessee,New England,Atlanta,Seattle,Washington,-4.630098127826888
San Francisco,Green Bay,Baltimore,New Orleans,Minnesota,Tampa Bay,LA Rams,Kansas City,Pittsburgh,Denver,Cleveland,New England,Miami,Tennessee,Buffalo,Atlanta,Seattle,Dallas,-4.63010823826436
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Denver,Tennessee,Pittsburgh,LA Rams,LA Chargers,Cleveland,Seattle,Washington,Dallas,-4.630132562162635
LA Rams,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Pittsburgh,Denver,Cleveland,San Francisco,Miami,Tennessee,Washington,LA Chargers,Seattle,Dallas,-4.6301535577688435
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,NY Giants,LA Rams,Tennessee,Arizona,LA Chargers,Seattle,Dallas,-4.630154965833245
LA Rams,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Seattle,San Francisco,Denver,Cleveland,New England,Kansas City,Tennessee,Miami,LA Chargers,Washington,Dallas,-4.630182533696915
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Seattle,Denver,LA Chargers,Washington,Tennessee,-4.630233566716893
San Francisco,Green Bay,Denver,Buffalo,Baltimore,Tampa Bay,LA Rams,Kansas City,Pittsburgh,Indianapolis,Cleveland,New England,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Dallas,-4.630280097286872
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Denver,Cleveland,NY Giants,LA Rams,Tennessee,Dallas,Baltimore,Seattle,Washington,-4.630288793473993
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Pittsburgh,Denver,Cleveland,Houston,LA Rams,Tennessee,Miami,Seattle,New Orleans,Dallas,-4.630311901398114
San Francisco,Cleveland,Baltimore,Buffalo,New England,Tampa Bay,LA Rams,Kansas City,Indianapolis,Pittsburgh,Tennessee,Dallas,Miami,Green Bay,Denver,LA Chargers,Seattle,Minnesota,-4.630326127491327
San Francisco,Green Bay,Denver,Buffalo,Baltimore,Tampa Bay,Arizona,Kansas City,Miami,Pittsburgh,Cleveland,New England,LA Rams,Tennessee,Minnesota,LA Chargers,Seattle,Dallas,-4.630394258750722
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Baltimore,Pittsburgh,Cleveland,NY Giants,LA Rams,Seattle,Miami,Atlanta,Washington,Tennessee,-4.63040198966098
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Pittsburgh,Indianapolis,Cleveland,New England,LA Rams,Seattle,Miami,LA Chargers,New Orleans,Tennessee,-4.630419102034853
San Francisco,Green Bay,Baltimore,Kansas City,Minnesota,Tampa Bay,New England,Buffalo,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Seattle,Denver,LA Chargers,Washington,Tennessee,-4.63044665208956
San Francisco,Green Bay,Baltimore,Buffalo,New England,Tampa Bay,LA Rams,Kansas City,Indianapolis,Pittsburgh,Cleveland,Denver,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Washington,-4.63046825178657
San Francisco,Cleveland,Baltimore,Buffalo,Green Bay,Tampa Bay,Arizona,Kansas City,Miami,Pittsburgh,Tennessee,New England,LA Rams,LA Chargers,Denver,Atlanta,Seattle,Minnesota,-4.6305087834095735
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Denver,Cleveland,Dallas,LA Rams,Seattle,New England,LA Chargers,Washington,Tennessee,-4.630601757145873
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Pittsburgh,Denver,Tennessee,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Washington,-4.630609983987523
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Denver,Cleveland,New England,LA Rams,Tennessee,Arizona,Seattle,Washington,Dallas,-4.630638396018018
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Cleveland,Tampa Bay,Kansas City,Indianapolis,Pittsburgh,Tennessee,New England,LA Rams,LA Chargers,Miami,Atlanta,Seattle,Washington,-4.630712409346736
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Pittsburgh,Denver,Cleveland,NY Giants,LA Rams,Tennessee,Washington,LA Chargers,Seattle,Dallas,-4.630718449726975
San Francisco,Green Bay,Pittsburgh,Buffalo,Tennessee,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,New England,LA Rams,LA Chargers,Miami,Seattle,Washington,Dallas,-4.630769308498262
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Pittsburgh,Indianapolis,Cleveland,Dallas,LA Rams,LA Chargers,Denver,Seattle,Washington,Tennessee,-4.63083392978478
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Cleveland,New England,LA Rams,LA Chargers,Miami,Seattle,New Orleans,Dallas,-4.630839637552925
San Francisco,Green Bay,Baltimore,Buffalo,New England,Tampa Bay,LA Rams,Seattle,Indianapolis,Pittsburgh,Cleveland,Dallas,Kansas City,Tennessee,Miami,LA Chargers,Washington,Minnesota,-4.630851195323871
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Indianapolis,Cleveland,New England,LA Rams,Seattle,Denver,Atlanta,Washington,Tennessee,-4.630865038106875
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,Tampa Bay,Kansas City,Miami,Pittsburgh,Tennessee,New England,LA Rams,LA Chargers,Denver,Atlanta,Seattle,Washington,-4.630866258885894
San Francisco,Green Bay,Denver,Tennessee,New England,Tampa Bay,Baltimore,Kansas City,Buffalo,Pittsburgh,Cleveland,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Minnesota,-4.6309605589476055
San Francisco,Green Bay,Baltimore,New Orleans,Minnesota,Tampa Bay,New England,Kansas City,Miami,Buffalo,Cleveland,Pittsburgh,LA Rams,Tennessee,Denver,Seattle,Washington,Dallas,-4.630979372030422
San Francisco,Green Bay,Pittsburgh,Buffalo,New England,Tampa Bay,Baltimore,Kansas City,Miami,Denver,Cleveland,NY Giants,LA Rams,Tennessee,Dallas,LA Chargers,Seattle,Minnesota,-4.6309798623663925
LA Rams,Green Bay,Baltimore,Buffalo,Dallas,Tampa Bay,New England,Kansas City,Indianapolis,Denver,Cleveland,San Francisco,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Washington,-4.630998444852119
San Francisco,Cleveland,Baltimore,New Orleans,Minnesota,Tampa Bay,LA Rams,Kansas City,Buffalo,Pittsburgh,Tennessee,New England,Miami,Green Bay,Denver,LA Chargers,Seattle,Dallas,-4.631006246629496
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Cleveland,Denver,Tennessee,New England,LA Rams,Seattle,Miami,LA Chargers,Washington,Dallas,-4.631017497625143
San Francisco,Green Bay,Baltimore,Tennessee,Minnesota,Tampa Bay,New England,Kansas City,Buffalo,Pittsburgh,Cleveland,Miami,LA Rams,New Orleans,Denver,LA Chargers,Seattle,Washington,-4.63108766187464
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Cleveland,Pittsburgh,Tennessee,Dallas,Kansas City,Denver,Miami,LA Chargers,New England,Washington,-4.631089094435449
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tampa Bay,Miami,LA Rams,Tennessee,Denver,Atlanta,Seattle,Washington,-4.631090034120567
Jacksonville,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,San Francisco,LA Rams,Denver,Washington,LA Chargers,Seattle,Dallas,-4.631108254226915
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Green Bay,LA Rams,Denver,Miami,Atlanta,Seattle,Dallas,-4.631142479468653
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,New England,Kansas City,Miami,Pittsburgh,Tampa Bay,NY Giants,LA Rams,Tennessee,Denver,Atlanta,Seattle,Dallas,-4.631148807606929
San Francisco,Cleveland,Baltimore,Buffalo,Green Bay,Tampa Bay,New England,Kansas City,Indianapolis,Denver,Tennessee,Dallas,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Washington,-4.631163642970541
San Francisco,Green Bay,Baltimore,Buffalo,Dallas,Cleveland,New England,Kansas City,Miami,Pittsburgh,Tennessee,Tampa Bay,LA Rams,Seattle,Denver,LA Chargers,Washington,Minnesota,-4.63120912522325
San Francisco,Green Bay,Baltimore,Buffalo,New England,Tampa Bay,LA Rams,Kansas City,Indianapolis,Pittsburgh,Cleveland,NY Giants,Miami,Tennessee,Denver,LA Chargers,Seattle,Minnesota,-4.63122047237161
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Baltimore,Denver,Cleveland,Miami,LA Rams,Tennessee,Arizona,LA Chargers,Seattle,Dallas,-4.631236389974224
San Francisco,Green Bay,Denver,Buffalo,Baltimore,Tampa Bay,New England,Kansas City,Cleveland,Pittsburgh,Tennessee,Dallas,LA Rams,Seattle,Miami,LA Chargers,Washington,Minnesota,-4.631237688361164
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,LA Rams,Kansas City,Indianapolis,Pittsburgh,Cleveland,New England,Baltimore,Tennessee,Miami,LA Chargers,Seattle,Dallas,-4.631263125159578
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Cleveland,LA Rams,Kansas City,Indianapolis,Pittsburgh,Tennessee,New England,Tampa Bay,Denver,Miami,LA Chargers,Seattle,Washington,-4.631264025378866
San Francisco,Green Bay,Cleveland,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Tennessee,New England,LA Rams,Seattle,Miami,LA Chargers,Washington,Dallas,-4.631264738340964
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Seattle,Indianapolis,Pittsburgh,Cleveland,New England,LA Rams,Tennessee,Miami,LA Chargers,Washington,Kansas City,-4.631277713214347
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Indianapolis,LA Rams,Kansas City,Miami,Pittsburgh,Cleveland,New England,Tampa Bay,Tennessee,Denver,LA Chargers,Seattle,Washington,-4.631301152794209
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Cleveland,Atlanta,LA Rams,Denver,Miami,LA Chargers,Washington,Tennessee,-4.631305517692439
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,New England,Kansas City,Miami,Pittsburgh,Seattle,Tampa Bay,LA Rams,Tennessee,Denver,LA Chargers,Washington,Dallas,-4.631321506649312
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Cleveland,New England,Kansas City,Pittsburgh,Denver,Tampa Bay,Dallas,LA Rams,LA Chargers,Miami,Seattle,New Orleans,Tennessee,-4.631324442297182
LA Rams,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Seattle,Miami,Pittsburgh,Cleveland,San Francisco,Kansas City,New Orleans,Denver,LA Chargers,Washington,Tennessee,-4.6313544870580925
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Denver,Cleveland,Dallas,LA Rams,LA Chargers,Miami,Atlanta,Washington,Tennessee,-4.63136831524635
San Francisco,Green Bay,Baltimore,Kansas City,Minnesota,Tampa Bay,New England,Seattle,Buffalo,Pittsburgh,Cleveland,NY Giants,LA Rams,Tennessee,Miami,LA Chargers,Washington,Dallas,-4.631405524405689
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,New England,Kansas City,Pittsburgh,Denver,Tennessee,Tampa Bay,LA Rams,LA Chargers,Miami,Seattle,New Orleans,Dallas,-4.6314065642717885
San Francisco,Green Bay,Baltimore,Kansas City,Minnesota,Tampa Bay,New England,Seattle,Pittsburgh,Buffalo,Cleveland,Miami,LA Rams,Tennessee,Denver,LA Chargers,Washington,Dallas,-4.6314782595882
San Francisco,Cleveland,Baltimore,Buffalo,Green Bay,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Dallas,LA Rams,Seattle,Miami,LA Chargers,Washington,Minnesota,-4.631481228024811
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,Arizona,Kansas City,Indianapolis,Pittsburgh,Cleveland,New England,LA Rams,New Orleans,Miami,LA Chargers,Seattle,Washington,-4.631482678261102
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Pittsburgh,Indianapolis,Cleveland,New England,LA Rams,Tennessee,Miami,LA Chargers,Washington,Dallas,-4.631508261345438
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tennessee,Miami,LA Rams,Green Bay,Denver,Seattle,New Orleans,Dallas,-4.631514234001281
San Francisco,Green Bay,Pittsburgh,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Indianapolis,Denver,Tennessee,New England,LA Rams,LA Chargers,Miami,Seattle,Washington,Dallas,-4.631521271170848
San Francisco,Green Bay,Baltimore,New Orleans,Minnesota,Tampa Bay,LA Rams,Seattle,Buffalo,Pittsburgh,Cleveland,New England,Kansas City,Tennessee,Miami,LA Chargers,Washington,Dallas,-4.631531314462039
LA Rams,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Indianapolis,Pittsburgh,Cleveland,San Francisco,LA Chargers,Tennessee,Miami,Atlanta,Seattle,Dallas,-4.63153327795824
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Indianapolis,Pittsburgh,Cleveland,Miami,Kansas City,Tennessee,Denver,Atlanta,New England,Washington,-4.631544487017672
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Denver,Seattle,Washington,New Orleans,-4.6315449521158785
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Denver,Atlanta,Washington,Seattle,-4.631551002025353
San Francisco,Green Bay,Baltimore,Kansas City,Minnesota,Tampa Bay,New England,Seattle,Miami,Denver,Cleveland,Dallas,LA Rams,New Orleans,Buffalo,LA Chargers,Washington,Tennessee,-4.631556217544384
San Francisco,Washington,Baltimore,Buffalo,Green Bay,Tampa Bay,LA Rams,Kansas City,Pittsburgh,Denver,Cleveland,New England,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Dallas,-4.631560186593524
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,Atlanta,LA Rams,Tennessee,Dallas,LA Chargers,Seattle,Washington,-4.631576225608769
Jacksonville,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,San Francisco,LA Rams,Tennessee,Arizona,LA Chargers,Seattle,Dallas,-4.631586917788302
San Francisco,Cleveland,Baltimore,Buffalo,Minnesota,Green Bay,New England,Kansas City,Indianapolis,Pittsburgh,Tampa Bay,Miami,LA Rams,Seattle,Denver,LA Chargers,Washington,Tennessee,-4.631593663439552
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Pittsburgh,Indianapolis,Cleveland,New England,Kansas City,Denver,Miami,LA Chargers,Washington,Tennessee,-4.631594513005469
San Francisco,Green Bay,Baltimore,Buffalo,Minnesota,Tampa Bay,LA Rams,Seattle,Miami,Pittsburgh,Cleveland,NY Giants,Kansas City,Tennessee,Denver,Atlanta,New England,Dallas,-4.631603260504034
San Francisco,Green Bay,Denver,Buffalo,Baltimore,Tampa Bay,New England,Kansas City,Miami,Pittsburgh,Cleveland,Dallas,LA Rams,Tennessee,Arizona,LA Chargers,Seattle,Washington,-4.631603736722201
San Francisco,Green Bay,Baltimore,Buffalo,New England,Cleveland,LA Rams,Kansas City,Indianapolis,Pittsburgh,Tennessee,Tampa Bay,Minnesota,Denver,Miami,LA Chargers,Seattle,Washington,-4.631621719600445
San Francisco,Green Bay,Baltimore,Buffalo,New England,Indianapolis,LA Rams,Kansas City,Miami,Pittsburgh,Cleveland,Tampa Bay,Minnesota,Tennessee,Denver,LA Chargers,Seattle,Washington,-4.631658847015788
LA Rams,Green Bay,Pittsburgh,New Orleans,Baltimore,Tampa Bay,New England,Kansas City,Buffalo,Denver,Cleveland,San Francisco,Minnesota,Tennessee,Miami,LA Chargers,Seattle,Dallas,-4.631681684203509
San Francisco,Green Bay,Denver,Buffalo,Minnesota,Tampa Bay,Baltimore,Kansas City,Miami,Pittsburgh,Cleveland,Houston,LA Rams,Tennessee,New England,LA Chargers,Seattle,Dallas,-4.631808376288407
