week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,LA Rams,Miami,NY Jets,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.379347410040418
Seattle,Pittsburgh,Green Bay,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Cincinnati,LA Chargers,Atlanta,Dallas,-4.379383330632387
Seattle,Baltimore,Cleveland,NY Jets,Kansas City,LA Chargers,Buffalo,Detroit,Cincinnati,Chicago,San Francisco,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,Houston,-4.379489637792535
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,LA Rams,Miami,NY Jets,Philadelphia,Green Bay,LA Chargers,Atlanta,Dallas,-4.3794976759576905
Seattle,Green Bay,Cleveland,Cincinnati,San Francisco,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Kansas City,Philadelphia,Arizona,Atlanta,LA Chargers,Dallas,-4.3795690685542175
Seattle,Detroit,Cleveland,Cincinnati,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,San Francisco,Miami,NY Jets,Philadelphia,Green Bay,LA Chargers,Tampa Bay,Dallas,-4.379623099228755
Seattle,Baltimore,Cincinnati,San Francisco,Cleveland,Green Bay,Buffalo,Detroit,Kansas City,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Houston,-4.379628852239282
Seattle,Baltimore,Detroit,NY Jets,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,San Francisco,Miami,Cleveland,Philadelphia,Green Bay,LA Chargers,Tampa Bay,Dallas,-4.379732148478915
Seattle,LA Chargers,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Atlanta,LA Rams,-4.379732226556845
Seattle,Baltimore,NY Jets,San Francisco,Kansas City,LA Chargers,Buffalo,Houston,Cincinnati,Chicago,Detroit,Miami,Cleveland,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.379745211417414
Cincinnati,Seattle,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,LA Chargers,-4.379762319035362
Seattle,Baltimore,Cleveland,San Francisco,Chicago,Green Bay,Buffalo,Detroit,Cincinnati,LA Chargers,NY Jets,Miami,Kansas City,Philadelphia,Dallas,Atlanta,Jacksonville,Houston,-4.379804111743364
Seattle,LA Chargers,NY Jets,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,Atlanta,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Cincinnati,Tampa Bay,-4.379820822980033
Seattle,Dallas,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,Green Bay,LA Chargers,Tampa Bay,-4.379824715655156
Seattle,Pittsburgh,Cleveland,San Francisco,Kansas City,Green Bay,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,LA Chargers,Atlanta,Cincinnati,Houston,-4.379836086103534
Cincinnati,Detroit,Cleveland,San Francisco,Kansas City,LA Chargers,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,Houston,-4.379909325005973
Seattle,LA Chargers,Cleveland,San Francisco,Miami,Baltimore,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Houston,Kansas City,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.379929302784851
Seattle,LA Chargers,Cincinnati,San Francisco,Miami,Houston,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Chicago,Cleveland,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.379957728144414
Seattle,San Francisco,Cleveland,Cincinnati,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,LA Chargers,-4.379971369772524
Seattle,LA Chargers,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,Philadelphia,Miami,NY Jets,Atlanta,Baltimore,Green Bay,Tampa Bay,Dallas,-4.379976531011684
Seattle,LA Chargers,Cleveland,San Francisco,Chicago,Cincinnati,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,LA Rams,Houston,-4.379987357865385
Seattle,Baltimore,Tampa Bay,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,LA Chargers,Green Bay,-4.3801607624858825
Seattle,Green Bay,Cleveland,Cincinnati,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,LA Chargers,LA Rams,San Francisco,-4.38018412746652
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Green Bay,Buffalo,Pittsburgh,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,LA Rams,Houston,-4.380278513637027
Seattle,Green Bay,Detroit,San Francisco,Kansas City,Cincinnati,Buffalo,Houston,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Tampa Bay,LA Chargers,-4.3805750474263
Seattle,LA Chargers,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Miami,Cincinnati,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.380581115742514
Seattle,Baltimore,Detroit,San Francisco,Chicago,Green Bay,Buffalo,Houston,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,LA Rams,Dallas,-4.380584190179654
Seattle,Baltimore,Green Bay,Cincinnati,San Francisco,Houston,Buffalo,Detroit,Kansas City,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,LA Rams,Dallas,-4.380656778799482
Seattle,LA Chargers,Green Bay,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Cincinnati,Atlanta,Jacksonville,Dallas,-4.380739659527719
Seattle,Baltimore,Cleveland,Green Bay,San Francisco,Houston,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Miami,Kansas City,Philadelphia,LA Chargers,Atlanta,Tampa Bay,Dallas,-4.3807711254390975
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Green Bay,Buffalo,Pittsburgh,Cincinnati,Chicago,Detroit,Miami,NY Jets,Philadelphia,Dallas,LA Chargers,Tampa Bay,Houston,-4.380785916495033
Seattle,Detroit,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Houston,-4.380827284144611
Seattle,Baltimore,Detroit,San Francisco,Chicago,Atlanta,Buffalo,Houston,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Green Bay,LA Chargers,Tampa Bay,Dallas,-4.380861293941294
Seattle,Baltimore,Buffalo,San Francisco,Kansas City,Houston,LA Rams,Detroit,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Green Bay,LA Chargers,-4.380911133940114
Seattle,Green Bay,Cleveland,Cincinnati,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,San Francisco,Atlanta,Tampa Bay,LA Chargers,-4.380966066948917
Seattle,Detroit,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,LA Chargers,Atlanta,Houston,-4.380977550061885
Cincinnati,Pittsburgh,Cleveland,San Francisco,Kansas City,LA Chargers,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,Tampa Bay,Houston,-4.3810123933635
Seattle,LA Chargers,Detroit,San Francisco,Kansas City,Green Bay,Buffalo,Houston,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Cincinnati,LA Rams,-4.381046950923609
Seattle,Detroit,Green Bay,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,LA Chargers,Cincinnati,Tampa Bay,-4.381236283340451
Seattle,Detroit,Cincinnati,San Francisco,Chicago,Green Bay,Buffalo,Miami,Baltimore,Kansas City,NY Jets,Houston,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.3813484185597575
Seattle,Baltimore,NY Jets,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,Detroit,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Atlanta,LA Chargers,-4.381417674955082
Seattle,Pittsburgh,Cleveland,San Francisco,Kansas City,Baltimore,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,LA Chargers,Houston,-4.38150610676685
Seattle,Baltimore,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,LA Rams,Miami,NY Jets,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.381531842725031
Seattle,LA Chargers,Detroit,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Arizona,Green Bay,Cincinnati,Dallas,-4.381565062129983
Seattle,Baltimore,NY Jets,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,LA Rams,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Green Bay,LA Chargers,-4.381582805189757
Seattle,Baltimore,Green Bay,San Francisco,Miami,Houston,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Kansas City,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.381601273785537
Seattle,Baltimore,Green Bay,San Francisco,Chicago,Houston,Buffalo,Pittsburgh,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.381773962390557
Seattle,LA Chargers,Cleveland,Cincinnati,San Francisco,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Kansas City,Philadelphia,Dallas,Atlanta,Green Bay,LA Rams,-4.381793940715086
Seattle,LA Chargers,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,LA Rams,Houston,-4.3818072149074405
Cincinnati,LA Chargers,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,LA Rams,Miami,NY Jets,Philadelphia,Atlanta,Green Bay,Tampa Bay,Dallas,-4.381809039604411
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,LA Chargers,Atlanta,Green Bay,Dallas,-4.381843589826182
Seattle,Green Bay,Cleveland,San Francisco,Kansas City,Houston,LA Rams,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Cincinnati,Buffalo,Tampa Bay,LA Chargers,-4.381864308564936
Seattle,Baltimore,Buffalo,San Francisco,Kansas City,Houston,LA Rams,Detroit,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Tampa Bay,LA Chargers,-4.38194105351494
Seattle,Detroit,Cleveland,San Francisco,Kansas City,Green Bay,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Houston,-4.381962579072237
Seattle,Detroit,Cincinnati,San Francisco,Kansas City,LA Chargers,Buffalo,Houston,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,Green Bay,LA Rams,Dallas,-4.382159817228018
Seattle,Detroit,NY Jets,Cincinnati,Kansas City,Green Bay,Buffalo,Houston,Baltimore,Chicago,San Francisco,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Tampa Bay,LA Chargers,-4.382233556877138
Seattle,Detroit,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,LA Rams,Dallas,-4.382262176821553
Seattle,Green Bay,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Tampa Bay,Philadelphia,Cincinnati,Atlanta,LA Chargers,Dallas,-4.382300386932713
Seattle,Baltimore,Cleveland,San Francisco,Miami,Green Bay,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Houston,Kansas City,Philadelphia,Atlanta,LA Chargers,LA Rams,Dallas,-4.382304197518182
Seattle,Baltimore,Detroit,Cincinnati,San Francisco,Houston,Buffalo,Pittsburgh,Kansas City,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.382389766120219
Seattle,Baltimore,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,LA Rams,LA Chargers,-4.382439933052443
Seattle,Green Bay,Cincinnati,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Arizona,Atlanta,LA Chargers,Dallas,-4.382535793352237
Seattle,Baltimore,Detroit,Cincinnati,San Francisco,Houston,Buffalo,Pittsburgh,Kansas City,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Green Bay,LA Chargers,Atlanta,Dallas,-4.382540032037492
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Green Bay,LA Rams,Detroit,Cincinnati,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Buffalo,Tampa Bay,LA Chargers,-4.382562057186732
Seattle,Baltimore,Cleveland,San Francisco,Miami,Atlanta,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Houston,Kansas City,Philadelphia,Green Bay,LA Chargers,Tampa Bay,Dallas,-4.38258130127982
Seattle,Baltimore,NY Jets,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,LA Rams,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Tampa Bay,LA Chargers,-4.382612724764583
Seattle,LA Chargers,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Baltimore,Atlanta,Green Bay,LA Rams,-4.382627701530141
Seattle,Baltimore,Green Bay,San Francisco,Miami,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Chicago,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.38271014090704
Seattle,Baltimore,Cleveland,NY Jets,Kansas City,Houston,LA Rams,Detroit,Cincinnati,Chicago,San Francisco,Miami,Dallas,Philadelphia,Atlanta,Buffalo,Green Bay,LA Chargers,-4.3827326699730165
Seattle,LA Chargers,Cleveland,Cincinnati,San Francisco,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Kansas City,Philadelphia,Dallas,Green Bay,Tampa Bay,LA Rams,-4.382823860289912
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,LA Chargers,Green Bay,Tampa Bay,Dallas,-4.382873509401008
Seattle,Dallas,Green Bay,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Cincinnati,LA Rams,-4.382958674905304
Seattle,Detroit,Cincinnati,San Francisco,Kansas City,Green Bay,Buffalo,Houston,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,LA Chargers,Atlanta,Tampa Bay,Dallas,-4.382961945927392
Seattle,Dallas,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,Green Bay,LA Rams,LA Chargers,-4.382983196467639
Seattle,Baltimore,NY Jets,Green Bay,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,San Francisco,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Tampa Bay,LA Chargers,-4.383009461186863
Seattle,LA Chargers,NY Jets,San Francisco,Kansas City,Green Bay,Buffalo,Detroit,Baltimore,Chicago,Miami,Houston,Cleveland,Philadelphia,Cincinnati,Atlanta,Tampa Bay,Dallas,-4.383091009470227
Seattle,LA Chargers,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,Miami,Houston,NY Jets,Philadelphia,Atlanta,Green Bay,Tampa Bay,Dallas,-4.383221731752135
Seattle,LA Chargers,Cleveland,Cincinnati,San Francisco,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Kansas City,Philadelphia,Dallas,Green Bay,Atlanta,Tampa Bay,-4.383401662589754
Seattle,LA Chargers,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,Jacksonville,Houston,-4.383436947314743
Seattle,Baltimore,Detroit,NY Jets,Chicago,Green Bay,Buffalo,Houston,Cincinnati,Kansas City,San Francisco,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.383466058809436
Seattle,Green Bay,NY Jets,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,Philadelphia,Miami,Cleveland,Atlanta,Baltimore,LA Chargers,Tampa Bay,Dallas,-4.383481564134096
Cincinnati,LA Chargers,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,LA Rams,Miami,NY Jets,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.383628896646467
Seattle,LA Chargers,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Baltimore,Green Bay,Tampa Bay,LA Rams,-4.383657621104967
Seattle,Green Bay,Cincinnati,San Francisco,Kansas City,LA Chargers,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Jacksonville,Houston,-4.3838759819763675
Seattle,Dallas,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Green Bay,-4.383955368595537
Seattle,LA Chargers,Green Bay,San Francisco,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Jacksonville,Houston,-4.383959659610214
Seattle,LA Chargers,NY Jets,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,Philadelphia,Miami,Cleveland,Tampa Bay,Atlanta,Green Bay,Cincinnati,Dallas,-4.383966817757229
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Green Bay,Buffalo,Houston,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Jacksonville,Dallas,-4.3840337796290125
Seattle,Baltimore,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,Jacksonville,LA Chargers,-4.384069665459746
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Atlanta,Buffalo,Houston,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Tampa Bay,LA Chargers,-4.384100989010209
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,LA Chargers,Buffalo,Houston,Cincinnati,Chicago,Detroit,Miami,NY Jets,Philadelphia,Atlanta,Green Bay,Tampa Bay,Dallas,-4.384108359168469
Seattle,Baltimore,Green Bay,San Francisco,Chicago,Houston,LA Rams,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,LA Chargers,Buffalo,Tampa Bay,Dallas,-4.38418696769649
Seattle,Baltimore,Cleveland,NY Jets,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,San Francisco,Miami,Tampa Bay,Philadelphia,Atlanta,Green Bay,LA Chargers,Dallas,-4.384198667915621
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,Detroit,Miami,NY Jets,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.384210718762002
Seattle,LA Chargers,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Baltimore,Green Bay,Atlanta,Tampa Bay,-4.384235423404808
Seattle,Baltimore,Detroit,San Francisco,Kansas City,Green Bay,Buffalo,Pittsburgh,Cincinnati,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Dallas,LA Chargers,LA Rams,Houston,-4.384302705400774
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Cincinnati,Chicago,Detroit,Miami,NY Jets,Philadelphia,Green Bay,LA Chargers,Atlanta,Dallas,-4.384360984679276
Seattle,Detroit,Cincinnati,San Francisco,Chicago,Houston,Buffalo,Pittsburgh,Baltimore,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Green Bay,Atlanta,LA Rams,Dallas,-4.384446609506166
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Green Bay,LA Rams,Detroit,Cincinnati,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Buffalo,Jacksonville,Houston,-4.3845188490863976
Seattle,Baltimore,Green Bay,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Jacksonville,LA Chargers,-4.384592377755216
Cincinnati,Detroit,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Tampa Bay,Philadelphia,Atlanta,Green Bay,LA Chargers,Dallas,-4.384618355129059
Seattle,LA Chargers,Cleveland,NY Jets,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,San Francisco,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,Houston,-4.384689083537222
Seattle,LA Chargers,Cincinnati,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Atlanta,Green Bay,LA Rams,-4.384760665513107
Seattle,LA Chargers,NY Jets,San Francisco,Kansas City,Cincinnati,Buffalo,Houston,Baltimore,Chicago,Detroit,Miami,Cleveland,Philadelphia,Green Bay,Atlanta,Tampa Bay,Dallas,-4.3849446571621025
Seattle,Baltimore,Cleveland,NY Jets,Miami,Green Bay,Buffalo,Detroit,Cincinnati,Chicago,San Francisco,Houston,Kansas City,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.385186066147964
Seattle,Detroit,Cleveland,San Francisco,Kansas City,Green Bay,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Cincinnati,LA Chargers,Atlanta,Houston,-4.385209975531031
Seattle,LA Chargers,Cleveland,Cincinnati,San Francisco,Baltimore,Buffalo,Detroit,Kansas City,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,Tampa Bay,Houston,-4.385211597322322
Cincinnati,Green Bay,NY Jets,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,LA Rams,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.385314072726823
Seattle,Baltimore,Cleveland,NY Jets,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,San Francisco,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,LA Chargers,-4.385321801682226
Seattle,Baltimore,Cleveland,San Francisco,Chicago,Houston,Buffalo,Detroit,Cincinnati,Kansas City,LA Rams,Miami,NY Jets,Philadelphia,Green Bay,LA Chargers,Tampa Bay,Dallas,-4.385556034488777
Cincinnati,Detroit,Cleveland,San Francisco,Chicago,Houston,Buffalo,Pittsburgh,Baltimore,Kansas City,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,LA Chargers,-4.385741488895664
Seattle,LA Chargers,NY Jets,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,Philadelphia,Miami,Cleveland,Tampa Bay,Green Bay,Atlanta,Cincinnati,Dallas,-4.385786674799284
Seattle,LA Chargers,Cincinnati,San Francisco,Chicago,Houston,Buffalo,Detroit,Baltimore,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Dallas,Green Bay,Tampa Bay,LA Rams,-4.385790585087933
Seattle,LA Chargers,Cincinnati,San Francisco,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Cleveland,Philadelphia,Arizona,Green Bay,Atlanta,Dallas,-4.385804105135795
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Miami,Dallas,Philadelphia,Atlanta,Green Bay,Tampa Bay,LA Rams,-4.385815950833397
Seattle,Dallas,Cincinnati,NY Jets,Kansas City,Houston,Buffalo,Detroit,Baltimore,Chicago,San Francisco,Miami,Cleveland,Philadelphia,Atlanta,Green Bay,Tampa Bay,LA Chargers,-4.385865065097422
Seattle,Baltimore,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Detroit,Cincinnati,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Jacksonville,LA Chargers,-4.3858895225018015
Seattle,Pittsburgh,Cleveland,San Francisco,Kansas City,Cincinnati,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Green Bay,Atlanta,Tampa Bay,Houston,-4.385934642228808
Seattle,Detroit,Cleveland,San Francisco,Kansas City,Houston,Buffalo,Pittsburgh,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Cincinnati,Atlanta,Green Bay,LA Chargers,-4.386025684004566
Seattle,LA Chargers,Cleveland,San Francisco,Kansas City,Green Bay,Buffalo,Detroit,Baltimore,Chicago,NY Jets,Miami,Dallas,Philadelphia,Cincinnati,Atlanta,LA Rams,Houston,-4.386039640376587
Seattle,Detroit,Cincinnati,San Francisco,Chicago,Houston,Buffalo,Pittsburgh,Baltimore,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,Green Bay,Jacksonville,Dallas,-4.386076341913469
Seattle,Green Bay,Detroit,San Francisco,Chicago,Baltimore,Buffalo,Houston,Cincinnati,Kansas City,NY Jets,Miami,Cleveland,Philadelphia,Atlanta,LA Chargers,Tampa Bay,Dallas,-4.386077476319791
